epoch,filename,true_class,predicted_class,confidence
2,Salma-Hayek/068.jpg,23,18,0.8953467
2,Salma-Hayek/069.jpg,23,7,0.2404506
2,Salma-Hayek/070.jpg,23,18,0.5242064
2,Salma-Hayek/071.jpg,23,9,0.31422564
2,Salma-Hayek/072.jpg,23,9,0.16249242
2,Salma-Hayek/073.jpg,23,22,0.12107257
2,Salma-Hayek/074.jpg,23,16,0.37383434
2,Salma-Hayek/075.jpg,23,18,0.29392073
2,Salma-Hayek/078.jpg,23,8,0.8892046
2,Salma-Hayek/079.jpg,23,15,0.16488157
2,Salma-Hayek/080.jpg,23,12,0.30838788
2,Will-Smith/002.jpg,24,17,0.45445344
2,Will-Smith/003.jpg,24,21,0.25699356
2,Will-Smith/004.jpg,24,8,0.35994378
2,Will-Smith/005.jpg,24,21,0.45148376
2,Will-Smith/006.jpg,24,15,0.23779191
2,Will-Smith/007.jpg,24,14,0.33067864
2,Will-Smith/008.jpg,24,21,0.4745194
2,Will-Smith/009.jpg,24,16,0.19556347
2,Will-Smith/010.jpg,24,17,0.3582982
2,Will-Smith/011.jpg,24,9,0.2548767
2,Will-Smith/012.jpg,24,16,0.24492304
2,Will-Smith/013.jpg,24,21,0.40309584
2,Will-Smith/014.jpg,24,13,0.27080277
2,Will-Smith/015.jpg,24,18,0.48188844
2,Will-Smith/016.jpg,24,17,0.4674513
2,Will-Smith/017.jpg,24,21,0.3684255
2,Will-Smith/019.jpg,24,21,0.32451394
2,Will-Smith/020.jpg,24,15,0.25419387
2,Will-Smith/021.jpg,24,8,0.38315427
2,Will-Smith/022.jpg,24,7,0.16387846
2,Will-Smith/023.jpg,24,21,0.30845022
2,Will-Smith/024.jpg,24,16,0.2583949
2,Will-Smith/025.jpg,24,13,0.234531
2,Will-Smith/026.jpg,24,9,0.19687393
2,Will-Smith/027.jpg,24,21,0.455694
2,Will-Smith/028.jpg,24,22,0.21496172
2,Will-Smith/029.jpg,24,15,0.13030638
2,Will-Smith/030.jpg,24,9,0.37297297
2,Will-Smith/032.jpg,24,21,0.81059664
2,Will-Smith/033.jpg,24,9,0.19303074
2,Will-Smith/034.jpg,24,17,0.2816003
2,Will-Smith/035.jpg,24,13,0.31796184
2,Will-Smith/036.jpg,24,17,0.8902608
2,Will-Smith/037.jpg,24,9,0.53135157
2,Will-Smith/038.jpg,24,9,0.23757863
2,Will-Smith/039.jpg,24,13,0.30814803
2,Will-Smith/040.jpg,24,22,0.70113575
2,Will-Smith/042.jpg,24,6,0.2809771
2,Will-Smith/043.jpg,24,3,0.16666089
2,Will-Smith/044.jpg,24,17,0.30585113
2,Will-Smith/045.jpg,24,9,0.17891312
2,Will-Smith/046.jpg,24,21,0.27425992
2,Will-Smith/047.jpg,24,15,0.35254687
2,Will-Smith/048.jpg,24,18,0.23871896
2,Will-Smith/049.jpg,24,15,0.51545775
2,Will-Smith/050.jpg,24,22,0.815011
2,Will-Smith/051.jpg,24,21,0.2157218
2,Will-Smith/052.jpg,24,15,0.5703061
2,Will-Smith/053.jpg,24,8,0.6438595
2,Will-Smith/054.jpg,24,21,0.45502007
2,Will-Smith/055.jpg,24,21,0.2863431
2,Will-Smith/056.jpg,24,9,0.27669102
2,Will-Smith/057.jpg,24,21,0.3290341
2,Will-Smith/058.jpg,24,15,0.43749025
2,Will-Smith/059.jpg,24,21,0.43149477
2,Will-Smith/060.jpg,24,1,0.19358595
2,Will-Smith/061.jpg,24,17,0.34242252
2,Will-Smith/062.jpg,24,14,0.22089389
2,Will-Smith/063.jpg,24,16,0.12391693
2,Will-Smith/064.jpg,24,15,0.2788869
2,Will-Smith/065.jpg,24,22,0.65269697
2,Will-Smith/066.jpg,24,15,0.20392662
2,Will-Smith/067.jpg,24,18,0.20872746
2,Will-Smith/068.jpg,24,18,0.5032345
2,Will-Smith/069.jpg,24,15,0.23710972
2,Will-Smith/070.jpg,24,9,0.4669911
2,Will-Smith/071.jpg,24,15,0.46573934
2,Will-Smith/072.jpg,24,15,0.35300073
2,Will-Smith/073.jpg,24,7,0.33237544
2,Will-Smith/075.jpg,24,22,0.53347117
2,Will-Smith/076.jpg,24,7,0.18399322
2,Will-Smith/077.jpg,24,8,0.2868473
2,Will-Smith/078.jpg,24,21,0.568145
2,Will-Smith/079.jpg,24,17,0.33603382
2,Will-Smith/080.jpg,24,22,0.33001596
3,America-Ferrera/002.jpg,0,12,0.75466865
3,America-Ferrera/003.jpg,0,23,0.4348654
3,America-Ferrera/004.jpg,0,23,0.44682705
3,America-Ferrera/005.jpg,0,21,0.6535596
3,America-Ferrera/006.jpg,0,23,0.20252775
3,America-Ferrera/007.jpg,0,23,0.34918416
3,America-Ferrera/009.jpg,0,16,0.5788981
3,America-Ferrera/010.jpg,0,18,0.80903786
3,America-Ferrera/011.jpg,0,23,0.5961472
3,America-Ferrera/012.jpg,0,12,0.41924703
3,America-Ferrera/013.jpg,0,23,0.5614365
3,America-Ferrera/014.jpg,0,23,0.8499186
3,America-Ferrera/016.jpg,0,12,0.2525758
3,America-Ferrera/017.jpg,0,16,0.19647326
3,America-Ferrera/018.jpg,0,23,0.5303944
3,America-Ferrera/019.jpg,0,23,0.5973116
3,America-Ferrera/020.jpg,0,18,0.3496236
3,America-Ferrera/021.jpg,0,18,0.48723382
3,America-Ferrera/022.jpg,0,23,0.68964744
3,America-Ferrera/023.jpg,0,23,0.39844516
3,America-Ferrera/025.jpg,0,19,0.4230666
3,America-Ferrera/027.jpg,0,12,0.29521647
3,America-Ferrera/028.jpg,0,23,0.54138076
3,America-Ferrera/029.jpg,0,12,0.3693646
3,America-Ferrera/030.jpg,0,24,0.36471722
3,America-Ferrera/031.jpg,0,16,0.52431685
3,America-Ferrera/032.jpg,0,8,0.300074
3,America-Ferrera/033.jpg,0,23,0.23656712
3,America-Ferrera/034.jpg,0,18,0.75475717
3,America-Ferrera/035.jpg,0,12,0.5848456
3,America-Ferrera/039.jpg,0,4,0.12855092
3,America-Ferrera/040.jpg,0,23,0.7822993
3,America-Ferrera/042.jpg,0,23,0.5772655
3,America-Ferrera/043.jpg,0,23,0.21344341
3,America-Ferrera/044.jpg,0,21,0.2648704
3,America-Ferrera/045.jpg,0,11,0.23176049
3,America-Ferrera/046.jpg,0,3,0.21136656
3,America-Ferrera/047.jpg,0,18,0.55780995
3,America-Ferrera/048.jpg,0,22,0.66495156
3,America-Ferrera/049.jpg,0,18,0.44219667
3,America-Ferrera/050.jpg,0,18,0.4148812
3,America-Ferrera/051.jpg,0,12,0.37215173
3,America-Ferrera/052.jpg,0,12,0.39001167
3,America-Ferrera/053.jpg,0,23,0.29120287
3,America-Ferrera/054.jpg,0,18,0.48035964
3,America-Ferrera/055.jpg,0,18,0.54790586
3,America-Ferrera/056.jpg,0,12,0.63677824
3,America-Ferrera/057.jpg,0,9,0.24908507
3,America-Ferrera/058.jpg,0,9,0.29057634
3,America-Ferrera/059.jpg,0,23,0.38699988
3,America-Ferrera/060.jpg,0,12,0.26230857
3,America-Ferrera/061.jpg,0,4,0.38110378
3,America-Ferrera/063.jpg,0,18,0.37285745
3,America-Ferrera/064.jpg,0,22,0.3082946
3,America-Ferrera/065.jpg,0,12,0.4723292
3,America-Ferrera/067.jpg,0,12,0.3725965
3,America-Ferrera/068.jpg,0,23,0.27313614
3,America-Ferrera/069.jpg,0,19,0.3283404
3,America-Ferrera/070.jpg,0,23,0.61465514
3,America-Ferrera/073.jpg,0,12,0.30591536
3,America-Ferrera/074.jpg,0,23,0.6851832
3,America-Ferrera/075.jpg,0,23,0.33812127
3,America-Ferrera/076.jpg,0,7,0.15826152
3,America-Ferrera/077.jpg,0,23,0.47919306
3,America-Ferrera/078.jpg,0,23,0.3338713
3,America-Ferrera/079.jpg,0,20,0.2430245
3,America-Ferrera/080.jpg,0,23,0.7941794
3,Angelina-Jolie/003.jpg,1,13,0.2433636
3,Angelina-Jolie/004.jpg,1,23,0.46443143
3,Angelina-Jolie/005.jpg,1,18,0.549444
3,Angelina-Jolie/006.jpg,1,14,0.66492844
3,Angelina-Jolie/010.jpg,1,9,0.21026151
3,Angelina-Jolie/012.jpg,1,23,0.46351206
3,Angelina-Jolie/013.jpg,1,18,0.41676998
3,Angelina-Jolie/014.jpg,1,18,0.49387673
3,Angelina-Jolie/016.jpg,1,18,0.2587605
3,Angelina-Jolie/017.jpg,1,18,0.6282535
3,Angelina-Jolie/019.jpg,1,12,0.3089035
3,Angelina-Jolie/021.jpg,1,23,0.27971873
3,Angelina-Jolie/023.jpg,1,23,0.7879712
3,Angelina-Jolie/024.jpg,1,23,0.7178739
3,Angelina-Jolie/026.jpg,1,18,0.54745305
3,Angelina-Jolie/028.jpg,1,7,0.3621464
3,Angelina-Jolie/030.jpg,1,23,0.73890704
3,Angelina-Jolie/031.jpg,1,18,0.5271187
3,Angelina-Jolie/032.jpg,1,23,0.6449111
3,Angelina-Jolie/033.jpg,1,23,0.3197054
3,Angelina-Jolie/034.jpg,1,23,0.70234793
3,Angelina-Jolie/035.jpg,1,18,0.49365196
3,Angelina-Jolie/036.jpg,1,19,0.23189382
3,Angelina-Jolie/037.jpg,1,9,0.22505859
3,Angelina-Jolie/038.jpg,1,23,0.53519005
3,Angelina-Jolie/040.jpg,1,23,0.52221394
3,Angelina-Jolie/041.jpg,1,18,0.24290684
3,Angelina-Jolie/042.jpg,1,4,0.17504658
3,Angelina-Jolie/043.jpg,1,23,0.3879008
3,Angelina-Jolie/044.jpg,1,23,0.15530467
3,Angelina-Jolie/045.jpg,1,6,0.6704271
3,Angelina-Jolie/046.jpg,1,23,0.27485648
3,Angelina-Jolie/047.jpg,1,7,0.17967911
3,Angelina-Jolie/048.jpg,1,19,0.30357614
3,Angelina-Jolie/049.jpg,1,9,0.32518813
3,Angelina-Jolie/050.jpg,1,18,0.23833038
3,Angelina-Jolie/051.jpg,1,16,0.19445528
3,Angelina-Jolie/052.jpg,1,0,0.29783317
3,Angelina-Jolie/055.jpg,1,7,0.44860095
3,Angelina-Jolie/056.jpg,1,18,0.53362787
3,Angelina-Jolie/057.jpg,1,23,0.36232865
3,Angelina-Jolie/058.jpg,1,23,0.60801697
3,Angelina-Jolie/059.jpg,1,23,0.67686
3,Angelina-Jolie/060.jpg,1,13,0.25581193
3,Angelina-Jolie/061.jpg,1,23,0.47241798
3,Angelina-Jolie/062.jpg,1,23,0.52336013
3,Angelina-Jolie/063.jpg,1,19,0.16687523
3,Angelina-Jolie/064.jpg,1,0,0.23628703
3,Angelina-Jolie/065.jpg,1,9,0.2085463
3,Angelina-Jolie/066.jpg,1,23,0.12828656
3,Angelina-Jolie/069.jpg,1,14,0.66782236
3,Angelina-Jolie/070.jpg,1,0,0.1428865
3,Angelina-Jolie/071.jpg,1,18,0.3059417
3,Angelina-Jolie/072.jpg,1,23,0.43892577
3,Angelina-Jolie/073.jpg,1,7,0.24632785
3,Angelina-Jolie/074.jpg,1,22,0.2891805
3,Angelina-Jolie/075.jpg,1,18,0.2657244
3,Angelina-Jolie/076.jpg,1,23,0.19980799
3,Angelina-Jolie/078.jpg,1,23,0.36510447
3,Angelina-Jolie/079.jpg,1,22,0.5578519
3,Angelina-Jolie/080.jpg,1,23,0.32149473
3,Ayo-Edebiri/002.jpg,2,6,0.43365175
3,Ayo-Edebiri/004.jpg,2,23,0.25309408
3,Ayo-Edebiri/006.jpg,2,19,0.21841873
3,Ayo-Edebiri/007.jpg,2,23,0.2649492
3,Ayo-Edebiri/008.jpg,2,4,0.26759952
3,Ayo-Edebiri/009.jpg,2,14,0.86489284
3,Ayo-Edebiri/010.jpg,2,12,0.27789748
3,Ayo-Edebiri/012.jpg,2,12,0.21925282
3,Ayo-Edebiri/013.jpg,2,8,0.49875996
3,Ayo-Edebiri/014.jpg,2,5,0.21078788
3,Ayo-Edebiri/015.jpg,2,19,0.17732637
3,Ayo-Edebiri/017.jpg,2,22,0.2576485
3,Ayo-Edebiri/018.jpg,2,18,0.54316145
3,Ayo-Edebiri/019.jpg,2,0,0.3486726
3,Ayo-Edebiri/020.jpg,2,23,0.22570832
3,Ayo-Edebiri/021.jpg,2,8,0.21583912
3,Ayo-Edebiri/023.jpg,2,23,0.2745367
3,Ayo-Edebiri/024.jpg,2,16,0.16197208
3,Ayo-Edebiri/026.jpg,2,22,0.41414765
3,Ayo-Edebiri/028.jpg,2,18,0.21961924
3,Ayo-Edebiri/029.jpg,2,12,0.31178302
3,Ayo-Edebiri/032.jpg,2,23,0.3634179
3,Ayo-Edebiri/034.jpg,2,10,0.17143512
3,Ayo-Edebiri/035.jpg,2,12,0.42066324
3,Ayo-Edebiri/038.jpg,2,18,0.20199543
3,Ayo-Edebiri/039.jpg,2,12,0.34725112
3,Ayo-Edebiri/040.jpg,2,4,0.63980514
3,Ayo-Edebiri/041.jpg,2,4,0.27959657
3,Ayo-Edebiri/042.jpg,2,6,0.23091485
3,Ayo-Edebiri/043.jpg,2,18,0.27763695
3,Ayo-Edebiri/044.jpg,2,14,0.64537483
3,Ayo-Edebiri/045.jpg,2,14,0.567973
3,Ayo-Edebiri/046.jpg,2,18,0.3271358
3,Ayo-Edebiri/047.jpg,2,18,0.1566617
3,Ayo-Edebiri/048.jpg,2,4,0.3394318
3,Ayo-Edebiri/049.jpg,2,5,0.34165314
3,Ayo-Edebiri/051.jpg,2,17,0.766659
3,Ayo-Edebiri/052.jpg,2,12,0.5840114
3,Ayo-Edebiri/053.jpg,2,23,0.646768
3,Ayo-Edebiri/054.jpg,2,20,0.2224255
3,Ayo-Edebiri/057.jpg,2,20,0.4116028
3,Ayo-Edebiri/058.jpg,2,0,0.33245578
3,Ayo-Edebiri/059.jpg,2,7,0.20944656
3,Ayo-Edebiri/060.jpg,2,23,0.326661
3,Ayo-Edebiri/061.jpg,2,6,0.3494535
3,Ayo-Edebiri/062.jpg,2,22,0.32735184
3,Ayo-Edebiri/063.jpg,2,8,0.21533117
3,Ayo-Edebiri/064.jpg,2,19,0.12417263
3,Ayo-Edebiri/065.jpg,2,23,0.36546865
3,Ayo-Edebiri/066.jpg,2,6,0.1936159
3,Ayo-Edebiri/068.jpg,2,20,0.28201085
3,Ayo-Edebiri/069.jpg,2,23,0.50698566
3,Ayo-Edebiri/070.jpg,2,6,0.6094146
3,Ayo-Edebiri/073.jpg,2,18,0.27871525
3,Ayo-Edebiri/076.jpg,2,14,0.603491
3,Ayo-Edebiri/077.jpg,2,12,0.10586174
3,Ayo-Edebiri/079.jpg,2,11,0.12996748
3,Ayo-Edebiri/080.jpg,2,6,0.22067219
3,Conan-OBrien/001.jpg,3,15,0.48929524
3,Conan-OBrien/004.jpg,3,15,0.40483394
3,Conan-OBrien/006.jpg,3,9,0.30974674
3,Conan-OBrien/007.jpg,3,22,0.29696378
3,Conan-OBrien/011.jpg,3,15,0.27902648
3,Conan-OBrien/014.jpg,3,15,0.44881028
3,Conan-OBrien/015.jpg,3,9,0.45971227
3,Conan-OBrien/018.jpg,3,15,0.48381242
3,Conan-OBrien/020.jpg,3,9,0.48307338
3,Conan-OBrien/024.jpg,3,9,0.35167727
3,Conan-OBrien/025.jpg,3,22,0.2264496
3,Conan-OBrien/026.jpg,3,4,0.15567365
3,Conan-OBrien/027.jpg,3,22,0.65823233
3,Conan-OBrien/028.jpg,3,23,0.6871578
3,Conan-OBrien/029.jpg,3,11,0.31693122
3,Conan-OBrien/031.jpg,3,6,0.4824819
3,Conan-OBrien/032.jpg,3,15,0.25117502
3,Conan-OBrien/033.jpg,3,16,0.29270145
3,Conan-OBrien/034.jpg,3,9,0.16023567
3,Conan-OBrien/036.jpg,3,9,0.24148077
3,Conan-OBrien/037.jpg,3,15,0.23166515
3,Conan-OBrien/043.jpg,3,9,0.20222758
3,Conan-OBrien/049.jpg,3,19,0.2651535
3,Conan-OBrien/054.jpg,3,23,0.43454558
3,Conan-OBrien/055.jpg,3,23,0.21767788
3,Conan-OBrien/056.jpg,3,9,0.7936275
3,Conan-OBrien/057.jpg,3,8,0.15728189
3,Conan-OBrien/058.jpg,3,9,0.1323589
3,Conan-OBrien/059.jpg,3,18,0.21893664
3,Conan-OBrien/061.jpg,3,11,0.14643411
3,Conan-OBrien/062.jpg,3,15,0.37929955
3,Conan-OBrien/063.jpg,3,6,0.3332717
3,Conan-OBrien/064.jpg,3,6,0.45832115
3,Conan-OBrien/065.jpg,3,23,0.4391646
3,Conan-OBrien/066.jpg,3,23,0.5042113
3,Conan-OBrien/069.jpg,3,17,0.37179708
3,Conan-OBrien/071.jpg,3,13,0.71456975
3,Conan-OBrien/072.jpg,3,23,0.46079636
3,Conan-OBrien/073.jpg,3,9,0.28525794
3,Conan-OBrien/075.jpg,3,6,0.257191
3,Conan-OBrien/076.jpg,3,19,0.15840113
3,Conan-OBrien/077.jpg,3,18,0.36434245
3,Conan-OBrien/078.jpg,3,16,0.228096
3,Conan-OBrien/080.jpg,3,9,0.3966836
3,Danny-Pudi/001.jpg,4,11,0.26435
3,Danny-Pudi/004.jpg,4,23,0.59309715
3,Danny-Pudi/008.jpg,4,12,0.3167645
3,Danny-Pudi/010.jpg,4,23,0.43130144
3,Danny-Pudi/012.jpg,4,9,0.25705513
3,Danny-Pudi/016.jpg,4,22,0.4848856
3,Danny-Pudi/017.jpg,4,9,0.36741364
3,Danny-Pudi/020.jpg,4,12,0.39229602
3,Danny-Pudi/021.jpg,4,12,0.40169019
3,Danny-Pudi/022.jpg,4,16,0.24939911
3,Danny-Pudi/025.jpg,4,12,0.49834728
3,Danny-Pudi/029.jpg,4,18,0.30100223
3,Danny-Pudi/030.jpg,4,10,0.20899709
3,Danny-Pudi/033.jpg,4,12,0.37843066
3,Danny-Pudi/037.jpg,4,11,0.2767986
3,Danny-Pudi/040.jpg,4,0,0.20171918
3,Danny-Pudi/041.jpg,4,6,0.23480397
3,Danny-Pudi/053.jpg,4,17,0.8284731
3,Danny-Pudi/057.jpg,4,6,0.6425672
3,Danny-Pudi/059.jpg,4,18,0.3050407
3,Danny-Pudi/063.jpg,4,19,0.21254493
3,Danny-Pudi/064.jpg,4,6,0.3248616
3,Danny-Pudi/067.jpg,4,6,0.28012532
3,Danny-Pudi/071.jpg,4,6,0.37994024
3,Danny-Pudi/073.jpg,4,11,0.32846925
3,Danny-Pudi/074.jpg,4,9,0.18227372
3,Danny-Pudi/075.jpg,4,6,0.42533025
3,Danny-Pudi/076.jpg,4,23,0.36527827
3,Danny-Pudi/079.jpg,4,19,0.24079262
3,Danny-Pudi/080.jpg,4,6,0.46181363
3,David-Bowie/001.jpg,5,15,0.5381201
3,David-Bowie/002.jpg,5,13,0.9664243
3,David-Bowie/004.jpg,5,10,0.2365075
3,David-Bowie/005.jpg,5,22,0.45241272
3,David-Bowie/006.jpg,5,10,0.4228017
3,David-Bowie/009.jpg,5,7,0.20998335
3,David-Bowie/010.jpg,5,9,0.46050894
3,David-Bowie/012.jpg,5,13,0.50185764
3,David-Bowie/014.jpg,5,17,0.35357577
3,David-Bowie/016.jpg,5,21,0.26616982
3,David-Bowie/017.jpg,5,17,0.5029023
3,David-Bowie/020.jpg,5,15,0.3784961
3,David-Bowie/021.jpg,5,23,0.38052922
3,David-Bowie/022.jpg,5,13,0.2167135
3,David-Bowie/023.jpg,5,0,0.13710105
3,David-Bowie/024.jpg,5,22,0.56692076
3,David-Bowie/025.jpg,5,3,0.19676311
3,David-Bowie/026.jpg,5,14,0.9609923
3,David-Bowie/027.jpg,5,10,0.19281879
3,David-Bowie/028.jpg,5,14,0.1913493
3,David-Bowie/029.jpg,5,16,0.25779384
3,David-Bowie/030.jpg,5,23,0.26354402
3,David-Bowie/031.jpg,5,16,0.32434127
3,David-Bowie/032.jpg,5,10,0.47573346
3,David-Bowie/033.jpg,5,19,0.12086578
3,David-Bowie/034.jpg,5,11,0.35104343
3,David-Bowie/035.jpg,5,23,0.26689902
3,David-Bowie/036.jpg,5,15,0.33114988
3,David-Bowie/038.jpg,5,19,0.2386714
3,David-Bowie/040.jpg,5,9,0.24026248
3,David-Bowie/041.jpg,5,10,0.3934809
3,David-Bowie/042.jpg,5,10,0.28150493
3,David-Bowie/043.jpg,5,9,0.2384996
3,David-Bowie/044.jpg,5,22,0.7782204
3,David-Bowie/045.jpg,5,11,0.36676767
3,David-Bowie/047.jpg,5,6,0.30291304
3,David-Bowie/050.jpg,5,9,0.25121248
3,David-Bowie/051.jpg,5,15,0.17313766
3,David-Bowie/052.jpg,5,22,0.344689
3,David-Bowie/053.jpg,5,10,0.31418285
3,David-Bowie/056.jpg,5,15,0.5557838
3,David-Bowie/057.jpg,5,17,0.21860108
3,David-Bowie/058.jpg,5,18,0.19496964
3,David-Bowie/061.jpg,5,17,0.32695603
3,David-Bowie/062.jpg,5,10,0.39458147
3,David-Bowie/063.jpg,5,10,0.15491483
3,David-Bowie/065.jpg,5,16,0.17228194
3,David-Bowie/066.jpg,5,19,0.1628463
3,David-Bowie/067.jpg,5,23,0.46080133
3,David-Bowie/068.jpg,5,14,0.5203882
3,David-Bowie/069.jpg,5,23,0.35293642
3,David-Bowie/071.jpg,5,1,0.16418573
3,David-Bowie/072.jpg,5,14,0.36790347
3,David-Bowie/073.jpg,5,15,0.18228549
3,David-Bowie/074.jpg,5,23,0.24180377
3,David-Bowie/075.jpg,5,10,0.4716922
3,David-Bowie/076.jpg,5,18,0.2748706
3,David-Bowie/077.jpg,5,18,0.1514166
3,David-Bowie/078.jpg,5,9,0.21757598
3,David-Bowie/079.jpg,5,10,0.124798566
3,David-Bowie/080.jpg,5,11,0.26299065
3,Donald-Glover/005.jpg,6,4,0.42263916
3,Donald-Glover/006.jpg,6,8,0.29244044
3,Donald-Glover/009.jpg,6,4,0.43662322
3,Donald-Glover/010.jpg,6,22,0.22259805
3,Donald-Glover/011.jpg,6,23,0.5782201
3,Donald-Glover/013.jpg,6,4,0.45056236
3,Donald-Glover/014.jpg,6,10,0.34342524
3,Donald-Glover/020.jpg,6,7,0.78208095
3,Donald-Glover/023.jpg,6,9,0.2259881
3,Donald-Glover/028.jpg,6,8,0.15919048
3,Donald-Glover/029.jpg,6,12,0.35582015
3,Donald-Glover/031.jpg,6,4,0.13188075
3,Donald-Glover/042.jpg,6,19,0.27133954
3,Donald-Glover/047.jpg,6,4,0.24827087
3,Donald-Glover/054.jpg,6,8,0.17128877
3,Donald-Glover/055.jpg,6,19,0.21178162
3,Donald-Glover/062.jpg,6,2,0.4939487
3,Donald-Glover/065.jpg,6,21,0.121691726
3,Donald-Glover/068.jpg,6,4,0.29730693
3,Donald-Glover/069.jpg,6,12,0.3401804
3,Donald-Glover/071.jpg,6,23,0.5895654
3,Donald-Glover/072.jpg,6,18,0.28756207
3,Donald-Glover/073.jpg,6,4,0.42998114
3,Donald-Glover/075.jpg,6,16,0.18529925
3,Donald-Glover/076.jpg,6,11,0.36015925
3,Donald-Glover/078.jpg,6,12,0.5188364
3,Donald-Glover/080.jpg,6,8,0.25303316
3,Elizabeth-Olsen/001.jpg,7,23,0.39525938
3,Elizabeth-Olsen/003.jpg,7,23,0.7818494
3,Elizabeth-Olsen/004.jpg,7,23,0.39166367
3,Elizabeth-Olsen/008.jpg,7,23,0.3632061
3,Elizabeth-Olsen/010.jpg,7,0,0.17687482
3,Elizabeth-Olsen/011.jpg,7,13,0.2493611
3,Elizabeth-Olsen/012.jpg,7,23,0.29997122
3,Elizabeth-Olsen/013.jpg,7,0,0.22974531
3,Elizabeth-Olsen/015.jpg,7,23,0.49095216
3,Elizabeth-Olsen/017.jpg,7,23,0.6993346
3,Elizabeth-Olsen/018.jpg,7,13,0.21470495
3,Elizabeth-Olsen/019.jpg,7,14,0.5276286
3,Elizabeth-Olsen/021.jpg,7,12,0.3366232
3,Elizabeth-Olsen/022.jpg,7,23,0.29141772
3,Elizabeth-Olsen/024.jpg,7,23,0.19225341
3,Elizabeth-Olsen/025.jpg,7,11,0.5611726
3,Elizabeth-Olsen/027.jpg,7,20,0.21005613
3,Elizabeth-Olsen/028.jpg,7,9,0.41596377
3,Elizabeth-Olsen/029.jpg,7,23,0.29409185
3,Elizabeth-Olsen/030.jpg,7,9,0.36932188
3,Elizabeth-Olsen/031.jpg,7,23,0.2562971
3,Elizabeth-Olsen/032.jpg,7,0,0.38339713
3,Elizabeth-Olsen/033.jpg,7,23,0.225437
3,Elizabeth-Olsen/034.jpg,7,0,0.41205105
3,Elizabeth-Olsen/035.jpg,7,1,0.32542846
3,Elizabeth-Olsen/041.jpg,7,22,0.5823498
3,Elizabeth-Olsen/042.jpg,7,11,0.1600564
3,Elizabeth-Olsen/043.jpg,7,5,0.22281532
3,Elizabeth-Olsen/044.jpg,7,23,0.46158442
3,Elizabeth-Olsen/045.jpg,7,13,0.22299094
3,Elizabeth-Olsen/047.jpg,7,19,0.185697
3,Elizabeth-Olsen/048.jpg,7,18,0.14199106
3,Elizabeth-Olsen/050.jpg,7,23,0.4247915
3,Elizabeth-Olsen/051.jpg,7,23,0.28124037
3,Elizabeth-Olsen/054.jpg,7,16,0.3341413
3,Elizabeth-Olsen/056.jpg,7,23,0.28725666
3,Elizabeth-Olsen/057.jpg,7,12,0.18658234
3,Elizabeth-Olsen/058.jpg,7,14,0.33488348
3,Elizabeth-Olsen/060.jpg,7,23,0.33845374
3,Elizabeth-Olsen/062.jpg,7,18,0.1277395
3,Elizabeth-Olsen/063.jpg,7,1,0.31032518
3,Elizabeth-Olsen/064.jpg,7,18,0.4192072
3,Elizabeth-Olsen/065.jpg,7,6,0.2167463
3,Elizabeth-Olsen/067.jpg,7,4,0.4026764
3,Elizabeth-Olsen/069.jpg,7,6,0.21277797
3,Elizabeth-Olsen/070.jpg,7,18,0.23728977
3,Elizabeth-Olsen/071.jpg,7,16,0.3618935
3,Elizabeth-Olsen/072.jpg,7,9,0.3912079
3,Elizabeth-Olsen/073.jpg,7,14,0.4945569
3,Elizabeth-Olsen/074.jpg,7,6,0.18758526
3,Elizabeth-Olsen/076.jpg,7,18,0.61028785
3,Elizabeth-Olsen/077.jpg,7,19,0.18478946
3,Elizabeth-Olsen/078.jpg,7,22,0.1573633
3,Elizabeth-Olsen/079.jpg,7,23,0.19672468
3,Elizabeth-Olsen/080.jpg,7,23,0.27368277
3,Jackie-Chan/001.jpg,8,4,0.17688374
3,Jackie-Chan/002.jpg,8,14,0.27080682
3,Jackie-Chan/006.jpg,8,16,0.13871674
3,Jackie-Chan/008.jpg,8,6,0.6968251
3,Jackie-Chan/010.jpg,8,11,0.24658655
3,Jackie-Chan/011.jpg,8,16,0.23538679
3,Jackie-Chan/014.jpg,8,6,0.43672055
3,Jackie-Chan/017.jpg,8,4,0.51999694
3,Jackie-Chan/023.jpg,8,20,0.19080578
3,Jackie-Chan/024.jpg,8,11,0.7040203
3,Jackie-Chan/025.jpg,8,18,0.19269648
3,Jackie-Chan/026.jpg,8,9,0.55127525
3,Jackie-Chan/027.jpg,8,0,0.45031488
3,Jackie-Chan/028.jpg,8,20,0.16173334
3,Jackie-Chan/030.jpg,8,19,0.23769897
3,Jackie-Chan/032.jpg,8,0,0.37327433
3,Jackie-Chan/033.jpg,8,12,0.15301692
3,Jackie-Chan/034.jpg,8,6,0.38129523
3,Jackie-Chan/035.jpg,8,6,0.4802392
3,Jackie-Chan/036.jpg,8,23,0.24592552
3,Jackie-Chan/037.jpg,8,6,0.28677633
3,Jackie-Chan/038.jpg,8,6,0.27006856
3,Jackie-Chan/039.jpg,8,9,0.31886554
3,Jackie-Chan/041.jpg,8,9,0.3149868
3,Jackie-Chan/042.jpg,8,12,0.22767559
3,Jackie-Chan/043.jpg,8,12,0.22166988
3,Jackie-Chan/045.jpg,8,23,0.28353596
3,Jackie-Chan/046.jpg,8,6,0.5232992
3,Jackie-Chan/048.jpg,8,10,0.4347315
3,Jackie-Chan/051.jpg,8,24,0.27728626
