celebrity_name,picture_number,file_path,brightness,resolution,race,gender,colorfulness,file_name,augmented
Ayo-Edebiri,333,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/333.jpg,94.30193030236764,269x187,Black,female,39.76586839400197,333.jpg,1
Ayo-Edebiri,334,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/334.jpg,52.83731581043409,270x186,Black,female,34.99150237518912,334.jpg,1
Ayo-Edebiri,335,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/335.jpg,86.66196903926583,201x251,Black,female,40.07407532325103,335.jpg,1
Ayo-Edebiri,336,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/336.jpg,101.19872747814712,251x201,Black,female,75.92773927382251,336.jpg,1
Ayo-Edebiri,337,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/337.jpg,95.33733574538296,269x187,Black,female,37.71701195553833,337.jpg,1
Ayo-Edebiri,338,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/338.jpg,58.457417582417584,299x168,Black,female,46.016640847302185,338.jpg,1
Ayo-Edebiri,339,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/339.jpg,50.8099276974416,203x248,Black,female,26.365973284997832,339.jpg,1
Ayo-Edebiri,340,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/340.jpg,114.23922302272818,259x194,Black,female,48.0557642363769,340.jpg,1
Ayo-Edebiri,341,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/341.jpg,94.3919017919018,195x259,Black,female,57.49610418573533,341.jpg,1
Ayo-Edebiri,342,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/342.jpg,179.54704421261798,275x183,Black,female,34.37336920259096,342.jpg,1
Ayo-Edebiri,343,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/343.jpg,102.86507621467132,268x188,Black,female,45.046275145623056,343.jpg,1
Ayo-Edebiri,344,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/344.jpg,112.24585394814962,310x163,Black,female,34.657870109891235,344.jpg,1
Ayo-Edebiri,345,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/345.jpg,134.5414207650273,183x275,Black,female,48.3914262614531,345.jpg,1
Ayo-Edebiri,346,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/346.jpg,82.92301441002161,201x251,Black,female,38.581495891684085,346.jpg,1
Ayo-Edebiri,347,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/347.jpg,95.85849750511898,269x187,Black,female,36.4015454290742,347.jpg,1
Ayo-Edebiri,348,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/348.jpg,175.14778471602736,295x171,Black,female,25.040394560839445,348.jpg,1
Ayo-Edebiri,349,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/349.jpg,195.3738527108732,295x171,Black,female,35.45553884631589,349.jpg,1
Ayo-Edebiri,350,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/350.jpg,162.88715519643355,259x194,Black,female,42.77579655831318,350.jpg,1
Ayo-Edebiri,351,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/351.jpg,106.66731933072268,318x159,Black,female,52.772616656340254,351.jpg,1
Ayo-Edebiri,352,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/352.jpg,184.91331152740608,295x171,Black,female,35.80165047664015,352.jpg,1
Ayo-Edebiri,353,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/353.jpg,174.2653089663959,299x168,Black,female,26.263503758050906,353.jpg,1
Ayo-Edebiri,354,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/354.jpg,126.57187475133286,284x177,Black,female,56.4928053341109,354.jpg,1
Ayo-Edebiri,355,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/355.jpg,107.91015238472195,310x163,Black,female,41.81260596726479,355.jpg,1
Ayo-Edebiri,356,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/356.jpg,204.35072031793345,275x183,Black,female,23.14581168827849,356.jpg,1
Ayo-Edebiri,357,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/357.jpg,107.24214605067064,275x183,Black,female,42.73909219066754,357.jpg,1
Ayo-Edebiri,358,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/358.jpg,77.53426587301587,300x168,Black,female,34.17724426737155,358.jpg,1
Ayo-Edebiri,359,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/359.jpg,99.58301587301588,168x300,Black,female,47.96096460480727,359.jpg,1
Ayo-Edebiri,360,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/360.jpg,105.9490594834592,201x251,Black,female,38.09197765058846,360.jpg,1
Ayo-Edebiri,361,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/361.jpg,97.01875,288x175,Black,female,36.96027914828952,361.jpg,1
Ayo-Edebiri,362,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/362.jpg,115.48829431438126,299x168,Black,female,45.518942911657184,362.jpg,1
Ayo-Edebiri,363,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/363.jpg,65.96978863989173,259x194,Black,female,40.42730949319719,363.jpg,1
Ayo-Edebiri,364,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/364.jpg,102.78788901238488,268x188,Black,female,44.1533986680624,364.jpg,1
Ayo-Edebiri,365,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/365.jpg,99.99230998509688,183x275,Black,female,90.4560500402268,365.jpg,1
Ayo-Edebiri,366,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/366.jpg,114.50521434542053,259x194,Black,female,47.34871587448873,366.jpg,1
Ayo-Edebiri,367,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/367.jpg,205.59572776949827,275x183,Black,female,23.199358594454715,367.jpg,1
Ayo-Edebiri,368,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/368.jpg,176.44216833890746,299x168,Black,female,24.66471686630666,368.jpg,1
Ayo-Edebiri,369,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/369.jpg,167.83051620838788,271x186,Black,female,44.1500330884104,369.jpg,1
Ayo-Edebiri,370,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/370.jpg,70.71779141104294,310x163,Black,female,31.606264901233324,370.jpg,1
Ayo-Edebiri,371,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/371.jpg,72.61982142857143,300x168,Black,female,41.30589844728271,371.jpg,1
Ayo-Edebiri,372,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/372.jpg,147.44734432234432,299x168,Black,female,51.96851648050021,372.jpg,1
Ayo-Edebiri,373,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/373.jpg,82.9652930566292,201x251,Black,female,40.5413454346063,373.jpg,1
Ayo-Edebiri,374,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/374.jpg,115.9527392896958,299x168,Black,female,46.6663005809893,374.jpg,1
Ayo-Edebiri,375,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/375.jpg,206.96015603232095,259x194,Black,female,43.54678378915604,375.jpg,1
Ayo-Edebiri,376,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/376.jpg,206.16584404728732,259x194,Black,female,44.61462160815277,376.jpg,1
Ayo-Edebiri,377,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/377.jpg,134.00003974167907,183x275,Black,female,33.353946417029626,377.jpg,1
Ayo-Edebiri,378,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/378.jpg,98.2336612021858,183x275,Black,female,91.10207329221488,378.jpg,1
Ayo-Edebiri,379,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/379.jpg,109.20743169398908,183x275,Black,female,93.10196060256789,379.jpg,1
Ayo-Edebiri,380,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/380.jpg,65.09558561765753,318x159,Black,female,25.22774789768771,380.jpg,1
Ayo-Edebiri,381,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/381.jpg,198.3800087021874,318x159,Black,female,23.75361075272505,381.jpg,1
Ayo-Edebiri,382,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/382.jpg,109.33706165664928,259x194,Black,female,50.96969539718732,382.jpg,1
Ayo-Edebiri,383,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/383.jpg,114.59131629240323,299x168,Black,female,41.53585339467075,383.jpg,1
Ayo-Edebiri,384,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/384.jpg,103.96246446251416,281x179,Black,female,48.736136492016776,384.jpg,1
Ayo-Edebiri,385,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/385.jpg,59.68152777777778,168x300,Black,female,40.513122487887536,385.jpg,1
Ayo-Edebiri,386,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/386.jpg,103.46414307004471,183x275,Black,female,90.1885781129204,386.jpg,1
Ayo-Edebiri,387,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/387.jpg,98.68035767511178,275x183,Black,female,49.75911160760949,387.jpg,1
Ayo-Edebiri,388,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/388.jpg,175.22865375062096,183x275,Black,female,67.19861484893136,388.jpg,1
Ayo-Edebiri,389,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/389.jpg,159.43454205309877,259x194,Black,female,44.809856753657606,389.jpg,1
Ayo-Edebiri,390,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/390.jpg,120.74871031746032,300x168,Black,female,36.54046916417209,390.jpg,1
Ayo-Edebiri,391,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/391.jpg,142.99028315946347,183x275,Black,female,33.829286699662134,391.jpg,1
Ayo-Edebiri,392,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/392.jpg,101.87050173869848,275x183,Black,female,73.79414378445065,392.jpg,1
Ayo-Edebiri,393,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/393.jpg,68.76331349206349,300x168,Black,female,44.20043290429345,393.jpg,1
Ayo-Edebiri,394,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/394.jpg,134.4079085941381,183x275,Black,female,50.93230542623911,394.jpg,1
Ayo-Edebiri,395,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/395.jpg,170.24752514453155,207x244,Black,female,36.753525940205,395.jpg,1
Ayo-Edebiri,396,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/396.jpg,100.74632886239444,275x183,Black,female,39.764573952694974,396.jpg,1
Ayo-Edebiri,397,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/397.jpg,102.4528750668966,251x201,Black,female,72.4354358024039,397.jpg,1
Ayo-Edebiri,398,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/398.jpg,107.11518750993169,203x248,Black,female,90.02905437956701,398.jpg,1
Ayo-Edebiri,399,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/399.jpg,86.07250599591683,201x251,Black,female,39.9551818287156,399.jpg,1
Ayo-Edebiri,400,/workspace/DS4002Project3/DATA/celebrities_all/Ayo-Edebiri/400.jpg,112.39397175744632,318x159,Black,female,54.86266775261719,400.jpg,1
Conan-OBrien,1,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/001.jpg,89.2492001987084,183x275,White,male,65.54646975969969,001.jpg,0
Conan-OBrien,2,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/002.jpg,181.53406419753085,225x225,White,male,30.2699176644774,002.jpg,0
Conan-OBrien,3,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/003.jpg,98.58404649126298,194x259,White,male,68.07306006988586,003.jpg,0
Conan-OBrien,4,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/004.jpg,175.7250658898599,267x189,White,male,21.951497909537352,004.jpg,0
Conan-OBrien,5,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/005.jpg,82.84866368604074,183x275,White,male,43.76622109047287,005.jpg,0
Conan-OBrien,6,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/006.jpg,158.84462990561352,275x183,White,male,23.51039573329892,006.jpg,0
Conan-OBrien,7,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/007.jpg,68.74174603174603,300x168,White,male,74.27580787189927,007.jpg,0
Conan-OBrien,8,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/008.jpg,84.47890710382514,275x183,White,male,27.772883051028835,008.jpg,0
Conan-OBrien,9,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/009.jpg,82.43532367837923,216x234,White,male,50.72412972338036,009.jpg,0
Conan-OBrien,10,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/010.jpg,87.08393086419753,225x225,White,male,91.56271177030575,010.jpg,0
Conan-OBrien,11,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/011.jpg,65.25696969696969,275x183,White,male,35.08190658620655,011.jpg,0
Conan-OBrien,12,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/012.jpg,85.32245115874397,269x188,White,male,28.24859173492309,012.jpg,0
Conan-OBrien,13,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/013.jpg,135.19304520615995,275x183,White,male,100.80318867060582,013.jpg,0
Conan-OBrien,14,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/014.jpg,148.76753862079948,299x168,White,male,32.01850558905805,014.jpg,0
Conan-OBrien,15,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/015.jpg,89.30255802469136,225x225,White,male,40.11386672047268,015.jpg,0
Conan-OBrien,16,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/016.jpg,60.34364937388193,195x258,White,male,26.892836379879927,016.jpg,0
Conan-OBrien,17,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/017.jpg,85.8150167117619,206x244,White,male,63.33619084162756,017.jpg,0
Conan-OBrien,18,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/018.jpg,80.3788149382863,222x227,White,male,54.74865133380497,018.jpg,0
Conan-OBrien,19,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/019.jpg,135.2903527074019,183x275,White,male,55.38166174514102,019.jpg,0
Conan-OBrien,20,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/020.jpg,36.72284360944155,259x194,White,male,30.90826934599947,020.jpg,0
Conan-OBrien,21,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/021.jpg,120.14372578241432,275x183,White,male,55.87388899803544,021.jpg,0
Conan-OBrien,22,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/022.jpg,106.5624129283923,194x259,White,male,36.197204128452526,022.jpg,0
Conan-OBrien,23,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/023.jpg,145.65918139831183,299x168,White,male,50.09913991936868,023.jpg,0
Conan-OBrien,24,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/024.jpg,161.6699239740477,194x259,White,male,43.38058550348481,024.jpg,0
Conan-OBrien,25,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/025.jpg,39.9711229946524,306x165,White,male,36.98656626679188,025.jpg,0
Conan-OBrien,26,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/026.jpg,84.29917536015897,275x183,White,male,65.22050688932968,026.jpg,0
Conan-OBrien,27,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/027.jpg,135.52163485362036,201x251,White,male,0.0,027.jpg,0
Conan-OBrien,28,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/028.jpg,144.9659126984127,300x168,White,male,130.81336483651583,028.jpg,0
Conan-OBrien,29,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/029.jpg,42.41377049180328,275x183,White,male,22.442330740390275,029.jpg,0
Conan-OBrien,30,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/030.jpg,64.45686483920731,318x159,White,male,50.36502167178624,030.jpg,0
Conan-OBrien,31,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/031.jpg,109.6147271792031,199x254,White,male,43.041359166683314,031.jpg,0
Conan-OBrien,32,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/032.jpg,34.538706172839504,225x225,White,male,42.20605386595066,032.jpg,0
Conan-OBrien,33,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/033.jpg,55.22200987418379,299x168,White,male,44.61348111626583,033.jpg,0
Conan-OBrien,34,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/034.jpg,45.7936612021858,275x183,White,male,21.2255127360208,034.jpg,0
Conan-OBrien,35,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/035.jpg,143.42466674577747,318x159,White,male,44.98667518831193,035.jpg,0
Conan-OBrien,36,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/036.jpg,115.49894957983192,170x224,White,male,83.35248515115998,036.jpg,0
Conan-OBrien,37,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/037.jpg,86.20487727254644,294x171,White,male,31.27961587143386,037.jpg,0
Conan-OBrien,38,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/038.jpg,65.9019061728395,225x225,White,male,39.47350341096418,038.jpg,0
Conan-OBrien,39,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/039.jpg,75.09465769687377,190x266,White,male,44.91426626027781,039.jpg,0
Conan-OBrien,40,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/040.jpg,141.84614773787544,193x261,White,male,39.69783117425972,040.jpg,0
Conan-OBrien,41,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/041.jpg,74.34609041231992,275x183,White,male,31.19946855652781,041.jpg,0
Conan-OBrien,42,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/042.jpg,84.09107740086002,276x182,White,male,66.5146737696704,042.jpg,0
Conan-OBrien,43,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/043.jpg,64.1073618410575,299x168,White,male,49.15124057481383,043.jpg,0
Conan-OBrien,44,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/044.jpg,87.96392539295555,201x251,White,male,53.47530548677936,044.jpg,0
Conan-OBrien,45,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/045.jpg,111.7149037037037,225x225,White,male,24.87382371084132,045.jpg,0
Conan-OBrien,46,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/046.jpg,150.51034277198212,275x183,White,male,71.59329181714304,046.jpg,0
Conan-OBrien,47,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/047.jpg,88.7111809895315,194x259,White,male,45.22474303388845,047.jpg,0
Conan-OBrien,48,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/048.jpg,106.48993541977148,275x183,White,male,37.240944504363085,048.jpg,0
Conan-OBrien,49,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/049.jpg,138.84509874183786,299x168,White,male,42.37065820403578,049.jpg,0
Conan-OBrien,50,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/050.jpg,120.7678373015873,300x168,White,male,58.10488647745358,050.jpg,0
Conan-OBrien,51,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/051.jpg,91.6270634920635,300x168,White,male,51.39623516419061,051.jpg,0
Conan-OBrien,52,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/052.jpg,160.79001984126984,300x168,White,male,42.799293937218565,052.jpg,0
Conan-OBrien,53,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/053.jpg,80.11293650793651,300x168,White,male,117.8861005577746,053.jpg,0
Conan-OBrien,54,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/054.jpg,26.049158141941646,259x194,White,male,24.012936725864407,054.jpg,0
Conan-OBrien,55,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/055.jpg,20.032687531048182,275x183,White,male,23.47207763499676,055.jpg,0
Conan-OBrien,56,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/056.jpg,80.68620928620929,195x259,White,male,29.326283337184854,056.jpg,0
Conan-OBrien,57,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/057.jpg,96.35070044709389,275x183,White,male,43.68122030013276,057.jpg,0
Conan-OBrien,58,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/058.jpg,57.12916666666667,300x168,White,male,21.397065004286723,058.jpg,0
Conan-OBrien,59,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/059.jpg,70.39297807877384,279x181,White,male,51.72757848486138,059.jpg,0
Conan-OBrien,60,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/060.jpg,82.73144560357674,275x183,White,male,28.611099965699395,060.jpg,0
Conan-OBrien,61,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/061.jpg,54.30363115145724,299x168,White,male,44.90348540012312,061.jpg,0
Conan-OBrien,62,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/062.jpg,105.85029309488326,183x275,White,male,47.93082599245798,062.jpg,0
Conan-OBrien,63,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/063.jpg,31.44848484848485,275x183,White,male,41.37194797349152,063.jpg,0
Conan-OBrien,64,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/064.jpg,110.10587907495125,259x194,White,male,36.78667459989357,064.jpg,0
Conan-OBrien,65,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/065.jpg,92.77876984126983,300x168,White,male,46.60739204757692,065.jpg,0
Conan-OBrien,66,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/066.jpg,48.1945824555825,278x181,White,male,44.32591974848826,066.jpg,0
Conan-OBrien,67,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/067.jpg,63.91378968253968,300x168,White,male,16.60212787054453,067.jpg,0
Conan-OBrien,68,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/068.jpg,75.6342913580247,225x225,White,male,34.17339762268836,068.jpg,0
Conan-OBrien,69,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/069.jpg,207.6989720998532,227x222,White,male,28.19458624875149,069.jpg,0
Conan-OBrien,70,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/070.jpg,166.41066666666666,225x225,White,male,50.252526249848806,070.jpg,0
Conan-OBrien,71,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/071.jpg,96.62382936507936,300x168,White,male,75.24028107811911,071.jpg,0
Conan-OBrien,72,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/072.jpg,15.84640873015873,300x168,White,male,20.11915827211956,072.jpg,0
Conan-OBrien,73,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/073.jpg,193.81883755588677,275x183,White,male,22.75955022897926,073.jpg,0
Conan-OBrien,74,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/074.jpg,131.962472186904,208x242,White,male,59.39727273797606,074.jpg,0
Conan-OBrien,75,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/075.jpg,94.70440139095876,275x183,White,male,44.21420291146694,075.jpg,0
Conan-OBrien,76,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/076.jpg,113.59420634920636,300x168,White,male,38.95060272305619,076.jpg,0
Conan-OBrien,77,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/077.jpg,157.15824197530864,225x225,White,male,92.50918525075124,077.jpg,0
Conan-OBrien,78,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/078.jpg,56.75727769498261,275x183,White,male,22.53051184681741,078.jpg,0
Conan-OBrien,79,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/079.jpg,149.66403623274397,318x159,White,male,45.39475821992084,079.jpg,0
Conan-OBrien,80,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/080.jpg,199.80444444444444,300x168,White,male,53.85101719037733,080.jpg,0
Conan-OBrien,81,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/081.jpg,134.5720828355237,186x270,White,male,92.26291790639392,081.jpg,0
Conan-OBrien,82,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/082.jpg,35.86855363376706,274x184,White,male,35.82051161943534,082.jpg,0
Conan-OBrien,83,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/083.jpg,141.41324146669834,276x183,White,male,46.86747206612563,083.jpg,0
Conan-OBrien,84,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/084.jpg,91.17176353700944,275x183,White,male,59.74385036074741,084.jpg,0
Conan-OBrien,85,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/085.jpg,121.13359657129251,226x223,White,male,30.06861457271662,085.jpg,0
Conan-OBrien,86,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/086.jpg,28.931130952380958,300x168,White,male,18.525936017485897,086.jpg,0
Conan-OBrien,87,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/087.jpg,86.92126532887403,299x168,White,male,39.18703404350376,087.jpg,0
Conan-OBrien,88,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/088.jpg,92.7181746031746,300x168,White,male,109.4897593641546,088.jpg,0
Conan-OBrien,89,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/089.jpg,140.5700571247223,184x274,White,male,69.41157830366599,089.jpg,0
Conan-OBrien,90,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/090.jpg,118.52632732780611,224x224,White,male,54.86109550881089,090.jpg,0
Conan-OBrien,91,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/091.jpg,117.55537698412698,300x168,White,male,45.03872261597124,091.jpg,0
Conan-OBrien,92,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/092.jpg,107.47488395061728,225x225,White,male,62.01305265979854,092.jpg,0
Conan-OBrien,93,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/093.jpg,70.85033086419753,225x225,White,male,37.89278036603684,093.jpg,0
Conan-OBrien,94,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/094.jpg,50.69685047193244,275x183,White,male,41.57290063011396,094.jpg,0
Conan-OBrien,95,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/095.jpg,71.3870750322133,177x285,White,male,85.74098013866482,095.jpg,0
Conan-OBrien,96,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/096.jpg,45.14692262022561,310x163,White,male,24.148006020664763,096.jpg,0
Conan-OBrien,97,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/097.jpg,112.30073968593014,318x159,White,male,57.304025304103085,097.jpg,0
Conan-OBrien,98,/workspace/DS4002Project3/DATA/celebrities_all/Conan-OBrien/098.jpg,32.40946172839506,225x225,White,male,38.27866816900863,098.jpg,0
