celebrity_name,picture_number,file_path,brightness,resolution,race,gender,colorfulness
Conan-OBrien,38,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/38.jpg,65.9019061728395,225x225,White,male,39.473503410964184
Conan-OBrien,39,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/39.jpg,75.09465769687377,190x266,White,male,44.91426626027781
Conan-OBrien,40,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/40.jpg,141.84614773787544,193x261,White,male,39.69783117425972
Conan-OBrien,41,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/41.jpg,74.34609041231992,275x183,White,male,31.199468556527812
Conan-OBrien,42,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/42.jpg,84.09107740086002,276x182,White,male,66.5146737696704
Conan-OBrien,43,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/43.jpg,64.1073618410575,299x168,White,male,49.151240574813826
Conan-OBrien,44,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/44.jpg,87.96392539295555,201x251,White,male,53.475305486779355
Conan-OBrien,45,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/45.jpg,111.7149037037037,225x225,White,male,24.873823710841318
Conan-OBrien,46,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/46.jpg,150.51034277198212,275x183,White,male,71.59329181714304
Conan-OBrien,47,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/47.jpg,88.7111809895315,194x259,White,male,45.224743033888444
Conan-OBrien,48,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/48.jpg,106.48993541977148,275x183,White,male,37.240944504363085
Conan-OBrien,49,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/49.jpg,138.84509874183786,299x168,White,male,42.370658204035784
Conan-OBrien,50,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/50.jpg,120.7678373015873,300x168,White,male,58.10488647745358
Conan-OBrien,51,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/51.jpg,91.6270634920635,300x168,White,male,51.396235164190614
Conan-OBrien,52,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/52.jpg,160.79001984126984,300x168,White,male,42.799293937218565
Conan-OBrien,53,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/53.jpg,80.11293650793651,300x168,White,male,117.8861005577746
Conan-OBrien,54,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/54.jpg,26.049158141941646,259x194,White,male,24.012936725864407
Conan-OBrien,55,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/55.jpg,20.032687531048186,275x183,White,male,23.472077634996758
Conan-OBrien,56,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/56.jpg,80.68620928620929,195x259,White,male,29.326283337184858
Conan-OBrien,57,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/57.jpg,96.35070044709389,275x183,White,male,43.68122030013276
Conan-OBrien,58,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/58.jpg,57.12916666666667,300x168,White,male,21.397065004286723
Conan-OBrien,59,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/59.jpg,70.39297807877384,279x181,White,male,51.72757848486138
Conan-OBrien,60,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/60.jpg,82.73144560357674,275x183,White,male,28.611099965699395
Conan-OBrien,61,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/61.jpg,54.30363115145724,299x168,White,male,44.903485400123124
Conan-OBrien,62,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/62.jpg,105.85029309488326,183x275,White,male,47.93082599245798
Conan-OBrien,63,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/63.jpg,31.44848484848485,275x183,White,male,41.371947973491515
Conan-OBrien,64,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/64.jpg,110.10587907495125,259x194,White,male,36.78667459989357
Conan-OBrien,65,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/65.jpg,92.77876984126983,300x168,White,male,46.607392047576916
Conan-OBrien,66,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/66.jpg,48.1945824555825,278x181,White,male,44.32591974848826
Conan-OBrien,67,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/67.jpg,63.91378968253968,300x168,White,male,16.60212787054453
Conan-OBrien,68,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/68.jpg,75.6342913580247,225x225,White,male,34.17339762268836
Conan-OBrien,69,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/69.jpg,207.69897209985317,227x222,White,male,28.194586248751495
Conan-OBrien,70,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/70.jpg,166.41066666666666,225x225,White,male,50.252526249848806
Conan-OBrien,71,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/71.jpg,96.62382936507936,300x168,White,male,75.24028107811911
Conan-OBrien,72,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/72.jpg,15.84640873015873,300x168,White,male,20.11915827211956
Conan-OBrien,73,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/73.jpg,193.81883755588674,275x183,White,male,22.75955022897926
Conan-OBrien,74,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/74.jpg,131.962472186904,208x242,White,male,59.39727273797606
Conan-OBrien,75,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/75.jpg,94.70440139095876,275x183,White,male,44.21420291146694
Conan-OBrien,76,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/76.jpg,113.59420634920635,300x168,White,male,38.95060272305619
Conan-OBrien,77,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/77.jpg,157.15824197530864,225x225,White,male,92.50918525075123
Conan-OBrien,78,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/78.jpg,56.75727769498261,275x183,White,male,22.530511846817415
Conan-OBrien,79,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/79.jpg,149.66403623274397,318x159,White,male,45.39475821992084
Conan-OBrien,80,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/80.jpg,199.80444444444444,300x168,White,male,53.851017190377334
Conan-OBrien,81,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/81.jpg,134.5720828355237,186x270,White,male,92.26291790639391
Conan-OBrien,82,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/82.jpg,35.86855363376706,274x184,White,male,35.82051161943534
Conan-OBrien,83,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/83.jpg,141.41324146669834,276x183,White,male,46.86747206612563
Conan-OBrien,84,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/84.jpg,91.17176353700944,275x183,White,male,59.74385036074741
Conan-OBrien,85,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/85.jpg,121.13359657129251,226x223,White,male,30.06861457271662
Conan-OBrien,86,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/86.jpg,28.931130952380954,300x168,White,male,18.525936017485897
Conan-OBrien,87,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/87.jpg,86.92126532887403,299x168,White,male,39.18703404350376
Conan-OBrien,88,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/88.jpg,92.7181746031746,300x168,White,male,109.48975936415461
Conan-OBrien,89,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/89.jpg,140.5700571247223,184x274,White,male,69.41157830366599
Conan-OBrien,90,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/90.jpg,118.52632732780613,224x224,White,male,54.86109550881089
Conan-OBrien,91,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/91.jpg,117.55537698412698,300x168,White,male,45.03872261597124
Conan-OBrien,92,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/92.jpg,107.47488395061728,225x225,White,male,62.01305265979854
Conan-OBrien,93,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/93.jpg,70.85033086419753,225x225,White,male,37.89278036603684
Conan-OBrien,94,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/94.jpg,50.696850471932436,275x183,White,male,41.57290063011396
Conan-OBrien,95,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/95.jpg,71.3870750322133,177x285,White,male,85.74098013866482
Conan-OBrien,96,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/96.jpg,45.14692262022561,310x163,White,male,24.148006020664763
Conan-OBrien,97,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/97.jpg,112.30073968593014,318x159,White,male,57.304025304103085
Conan-OBrien,98,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/98.jpg,32.40946172839506,225x225,White,male,38.278668169008625
Conan-OBrien,99,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/99.jpg,105.7024343751241,298x169,White,male,38.17027212293881
Conan-OBrien,100,/workspace/DS4002Project3/DATA/celebrities/Conan-OBrien/100.jpg,39.48427223050174,275x183,White,male,46.36044350387474
Danny-Pudi,1,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/01.jpg,68.11350223546945,183x275,Asian,male,35.38960283469375
Danny-Pudi,2,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/02.jpg,125.35578951558333,194x259,Asian,male,35.483704203574106
Danny-Pudi,3,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/03.jpg,142.46764033780428,183x275,Asian,male,36.83640558556034
Danny-Pudi,4,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/04.jpg,74.55003968253968,280x180,Asian,male,63.52174267964087
Danny-Pudi,5,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/05.jpg,143.7288778550149,190x265,Asian,male,62.47754878140677
Danny-Pudi,6,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/06.jpg,140.95761549925484,275x183,Asian,male,29.247810227103468
Danny-Pudi,7,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/07.jpg,128.3805827160494,225x225,Asian,male,50.037315505909504
Danny-Pudi,8,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/08.jpg,139.74213611525087,275x183,Asian,male,44.20630939751733
Danny-Pudi,9,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/09.jpg,83.34686127922156,318x159,Asian,male,33.247110908298495
Danny-Pudi,10,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/10.jpg,91.03185295578739,183x275,Asian,male,41.235594654155314
Danny-Pudi,11,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/11.jpg,60.158055555555556,300x168,Asian,male,37.70882965083544
Danny-Pudi,12,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/12.jpg,186.39385679012346,225x225,Asian,male,26.19198208690503
Danny-Pudi,13,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/13.jpg,143.1414303549135,189x267,Asian,male,52.80468049785188
Danny-Pudi,14,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/14.jpg,97.26527777777778,200x252,Asian,male,58.954517905708514
Danny-Pudi,15,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/15.jpg,182.6332481021189,251x201,Asian,male,41.90762148166565
Danny-Pudi,16,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/16.jpg,65.01936738500615,222x227,Asian,male,51.78610002253835
Danny-Pudi,17,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/17.jpg,108.2155389965226,275x183,Asian,male,61.398725776949895
Danny-Pudi,18,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/18.jpg,87.58202465802378,241x209,Asian,male,40.0261199666483
Danny-Pudi,19,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/19.jpg,137.25040987654322,225x225,Asian,male,34.95348578985722
Danny-Pudi,20,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/20.jpg,215.77271468691902,318x159,Asian,male,38.75492008268069
Danny-Pudi,21,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/21.jpg,218.35081681895494,318x159,Asian,male,26.205659509721226
Danny-Pudi,22,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/22.jpg,81.84162698412699,300x168,Asian,male,58.15038271091735
Danny-Pudi,23,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/23.jpg,104.79475409836066,275x183,Asian,male,23.78981039731536
Danny-Pudi,24,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/24.jpg,62.61505185185185,225x225,Asian,male,32.48274078552174
Danny-Pudi,25,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/25.jpg,164.83818271604937,225x225,Asian,male,57.127594115516715
Danny-Pudi,26,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/26.jpg,113.2363315696649,189x267,Asian,male,39.063075850003244
Danny-Pudi,27,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/27.jpg,92.37516191387178,389x129,Asian,male,42.941900160360866
Danny-Pudi,28,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/28.jpg,119.89051979263908,199x253,Asian,male,93.0976208864029
Danny-Pudi,29,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/29.jpg,141.16273932253313,259x194,Asian,male,41.086239161113184
Danny-Pudi,30,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/30.jpg,160.60463639250557,188x268,Asian,male,31.633070284990772
Danny-Pudi,31,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/31.jpg,115.62919835234474,263x192,Asian,male,34.78373141943044
Danny-Pudi,32,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/32.jpg,118.5520238095238,300x168,Asian,male,0.0
Danny-Pudi,33,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/33.jpg,210.6944858009374,234x155,Asian,male,38.05471526479736
Danny-Pudi,34,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/34.jpg,74.25947127807594,195x258,Asian,male,68.81896465843761
Danny-Pudi,35,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/35.jpg,142.5911934743011,244x207,Asian,male,35.54554260567655
Danny-Pudi,36,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/36.jpg,118.634913065077,183x275,Asian,male,59.27437092454855
Danny-Pudi,37,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/37.jpg,59.494665238775184,264x191,Asian,male,36.44497802394478
Danny-Pudi,38,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/38.jpg,101.89559860904123,275x183,Asian,male,62.98403017492199
Danny-Pudi,39,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/39.jpg,163.1313492063492,300x168,Asian,male,31.763326435139305
Danny-Pudi,40,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/40.jpg,117.86281495044382,194x259,Asian,male,48.01091248025703
Danny-Pudi,41,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/41.jpg,67.71078294789635,194x259,Asian,male,16.687013368561082
Danny-Pudi,42,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/42.jpg,156.13999012345678,225x225,Asian,male,33.499841969106996
Danny-Pudi,43,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/43.jpg,85.17495308641975,225x225,Asian,male,152.3605212170356
Danny-Pudi,44,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/44.jpg,133.89937777777777,225x225,Asian,male,43.48025924650757
Danny-Pudi,45,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/45.jpg,166.93079612267599,248x203,Asian,male,46.60842394744109
Danny-Pudi,46,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/46.jpg,148.44770988574268,183x275,Asian,male,43.43020756112948
Danny-Pudi,47,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/47.jpg,129.19223985890653,189x267,Asian,male,45.2101032612947
Danny-Pudi,48,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/48.jpg,208.0324007936508,300x168,Asian,male,62.894591139822964
Danny-Pudi,49,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/49.jpg,117.29440635866865,183x275,Asian,male,40.77629561260602
Danny-Pudi,50,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/50.jpg,142.89203936664154,223x226,Asian,male,28.32560573239408
Danny-Pudi,51,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/51.jpg,111.808782911078,275x183,Asian,male,43.98740148567448
Danny-Pudi,52,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/52.jpg,80.36440021452833,291x173,Asian,male,44.14021675886009
Danny-Pudi,53,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/53.jpg,109.4885047193244,183x275,Asian,male,36.56459256535242
Danny-Pudi,54,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/54.jpg,94.9917433917434,195x259,Asian,male,31.630988158008023
Danny-Pudi,55,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/55.jpg,170.13006763437883,262x193,Asian,male,25.432687524460928
Danny-Pudi,56,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/56.jpg,160.86589629629628,225x225,Asian,male,29.218835927611174
Danny-Pudi,57,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/57.jpg,101.82438425595946,276x183,Asian,male,41.79909162151503
Danny-Pudi,58,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/58.jpg,117.55177330244163,181x279,Asian,male,60.56345072972928
Danny-Pudi,59,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/59.jpg,188.97315449577744,275x183,Asian,male,76.39326976487541
Danny-Pudi,60,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/60.jpg,189.21773827160493,225x225,Asian,male,57.126019032338704
Danny-Pudi,61,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/61.jpg,66.74769382716049,225x225,Asian,male,27.589666944183087
Danny-Pudi,62,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/62.jpg,81.44257869874161,311x162,Asian,male,45.04760013041412
Danny-Pudi,63,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/63.jpg,65.9293986990322,264x191,Asian,male,42.27711619350534
Danny-Pudi,64,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/64.jpg,113.19537777777778,225x225,Asian,male,31.345646392558514
Danny-Pudi,65,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/65.jpg,116.56755116198404,248x186,Asian,male,39.18714664155557
Danny-Pudi,66,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/66.jpg,147.60723298559364,183x275,Asian,male,33.139168668475115
Danny-Pudi,67,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/67.jpg,80.29783703703704,225x225,Asian,male,62.61973797868025
Danny-Pudi,68,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/68.jpg,93.53045634920635,168x300,Asian,male,31.665240098228708
Danny-Pudi,69,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/69.jpg,151.92149185255496,196x258,Asian,male,40.3017769697573
Danny-Pudi,70,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/70.jpg,157.9303129657228,183x275,Asian,male,43.20270763944367
Danny-Pudi,71,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/71.jpg,107.75661962898367,212x238,Asian,male,26.42476257060751
Danny-Pudi,72,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/72.jpg,118.93192250372579,275x183,Asian,male,43.9802966883817
Danny-Pudi,73,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/73.jpg,67.95762132604239,140x209,Asian,male,33.183832209642354
Danny-Pudi,74,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/74.jpg,172.60065573770493,183x275,Asian,male,27.034129458301116
Danny-Pudi,75,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/75.jpg,108.26739448597762,318x159,Asian,male,75.1082646377894
Danny-Pudi,76,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/76.jpg,101.66601779755284,203x248,Asian,male,52.14596973595893
Danny-Pudi,77,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/77.jpg,89.59260438641881,259x194,Asian,male,38.71787950375442
Danny-Pudi,78,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/78.jpg,115.1335119047619,300x168,Asian,male,50.6388225831322
Danny-Pudi,79,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/79.jpg,100.73806259314456,183x275,Asian,male,40.93320743119554
Danny-Pudi,80,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/80.jpg,91.8541344744245,179x282,Asian,male,25.933753949077598
Danny-Pudi,81,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/81.jpg,59.35020371029627,318x159,Asian,male,25.197796923032612
Danny-Pudi,82,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/82.jpg,68.00474206349206,168x300,Asian,male,50.92886568150903
Danny-Pudi,83,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/83.jpg,72.89404868355687,275x183,Asian,male,37.7802953834598
Danny-Pudi,84,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/84.jpg,134.38440139095877,275x183,Asian,male,19.979869396542455
Danny-Pudi,85,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/85.jpg,143.58282828282827,198x100,Asian,male,31.258452623374577
Danny-Pudi,86,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/86.jpg,87.69253849975162,275x183,Asian,male,27.378089973921522
Danny-Pudi,87,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/87.jpg,134.6880079483358,183x275,Asian,male,26.454266830961288
Danny-Pudi,88,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/88.jpg,204.61530054644808,275x183,Asian,male,25.797874495758414
Danny-Pudi,89,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/89.jpg,80.11744047619048,300x168,Asian,male,29.740649832709636
Danny-Pudi,90,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/90.jpg,129.75762328277614,257x196,Asian,male,67.40057350182418
Danny-Pudi,91,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/91.jpg,98.2689518132141,275x183,Asian,male,52.38648574512767
Danny-Pudi,92,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/92.jpg,171.83418813613233,192x262,Asian,male,70.46512008991007
Danny-Pudi,93,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/93.jpg,59.76631641554322,194x260,Asian,male,78.3102797557455
Danny-Pudi,94,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/94.jpg,72.07822183378357,248x203,Asian,male,28.517540113999743
Danny-Pudi,95,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/95.jpg,133.75988683799235,203x249,Asian,male,51.11635592984028
Danny-Pudi,96,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/96.jpg,58.31244805066297,310x163,Asian,male,21.178482738234823
Danny-Pudi,97,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/97.jpg,135.86372455848579,183x276,Asian,male,53.86600825048006
Danny-Pudi,98,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/98.jpg,73.4822244643599,203x249,Asian,male,21.34186043614623
Danny-Pudi,99,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/99.jpg,77.7359012345679,225x225,Asian,male,32.48364287463903
Danny-Pudi,100,/workspace/DS4002Project3/DATA/celebrities/Danny-Pudi/100.jpg,44.71374858256908,301x167,Asian,male,41.99645266702962
David-Bowie,1,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/01.jpg,113.28766468972654,194x259,White,male,48.35272569542409
David-Bowie,2,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/02.jpg,102.68916666666667,300x168,White,male,129.8593274765503
David-Bowie,3,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/03.jpg,181.66607850911976,194x260,White,male,58.14439981010064
David-Bowie,4,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/04.jpg,135.92306172839506,225x225,White,male,23.498068412498352
David-Bowie,5,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/05.jpg,132.0623834279138,223x226,White,male,57.28011596130424
David-Bowie,6,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/06.jpg,81.10938926147863,226x223,White,male,6.546541457136722
David-Bowie,7,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/07.jpg,182.2739399240602,187x269,White,male,39.00202102295694
David-Bowie,8,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/08.jpg,132.39165211178153,188x268,White,male,67.64775514377462
David-Bowie,9,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/09.jpg,59.54402384500745,275x183,White,male,0.0
David-Bowie,10,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/10.jpg,91.55508148148148,225x225,White,male,129.68983964206032
David-Bowie,11,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/11.jpg,186.93569796323894,275x183,White,male,40.200915578557144
David-Bowie,12,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/12.jpg,108.60177777777778,225x225,White,male,94.51228248567278
David-Bowie,13,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/13.jpg,172.93014588647958,224x224,White,male,0.0
David-Bowie,14,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/14.jpg,50.38045288705584,197x256,White,male,30.11162929900645
David-Bowie,15,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/15.jpg,170.80631892697465,275x183,White,male,37.43520159809017
David-Bowie,16,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/16.jpg,42.056881133270025,208x243,White,male,34.827246749520526
David-Bowie,17,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/17.jpg,59.52535525215938,259x194,White,male,27.220580142920824
David-Bowie,18,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/18.jpg,114.78627169931518,184x273,White,male,39.65395035697656
David-Bowie,19,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/19.jpg,94.31378099173554,220x220,White,male,31.96739019656981
David-Bowie,20,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/20.jpg,76.1005331906206,201x251,White,male,40.528689457637455
David-Bowie,21,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/21.jpg,55.93184302036761,275x183,White,male,20.27813537380439
David-Bowie,22,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/22.jpg,170.4064341455646,276x182,White,male,37.537650506843924
David-Bowie,23,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/23.jpg,185.82380198019803,250x202,White,male,0.0
David-Bowie,24,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/24.jpg,67.03049022723661,203x248,White,male,97.97370992960215
David-Bowie,25,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/25.jpg,42.52710317460318,180x280,White,male,35.68787479746569
David-Bowie,26,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/26.jpg,69.93352975135866,263x191,White,male,87.54720847260472
David-Bowie,27,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/27.jpg,141.75349206349208,300x168,White,male,0.0
David-Bowie,28,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/28.jpg,79.32444885799404,265x190,White,male,36.09638053230768
David-Bowie,29,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/29.jpg,72.49931505489488,209x241,White,male,22.05618100718642
David-Bowie,30,/workspace/DS4002Project3/DATA/celebrities/David-Bowie/30.jpg,94.45625434674615,275x183,White,male,27.41087711456333
